t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.97,-1.1685,-1.3007,3.5416,-0.81007,0.010614,-0.075479,0.58136,10.659,-0.99879,1.14,-1.3451,-1.0797,-1.2669,4.3051,30.068,-19.805,0,0,0,6.7056,6.7801,6.8316,6.8636,-31.139,-10.647,-44.265,200.73,-26.124,329.11
0.98,-1.0617,-1.3092,3.552,-0.81417,0.011439,-0.068798,0.57642,10.701,-0.69865,0.93982,-1.2584,-0.99712,-1.2064,4.0036,29.961,-20.23,0,0,0,6.7049,6.7828,6.8267,6.8633,-29.18,-10.741,-40.85,191.29,7.2431,354.04
0.99,-0.95449,-1.3147,3.5604,-0.81791,0.012348,-0.062523,0.5718,10.739,-0.39958,0.73553,-1.1594,-0.91973,-1.1477,3.7212,29.854,-20.621,0,0,0,6.7034,6.7853,6.8222,6.8633,-27.311,-10.503,-37.181,182.71,40.424,379.99
1,-0.84692,-1.3172,3.5667,-0.82127,0.01334,-0.056624,0.56756,10.775,-0.10156,0.52753,-1.0478,-0.84725,-1.0905,3.4571,29.752,-20.973,0,0,0,6.7014,6.7876,6.8179,6.8638,-25.523,-9.9348,-33.248,174.89,72.964,406.67
1.01,-0.739,-1.3167,3.5709,-0.82423,0.01442,-0.051071,0.56376,10.809,0.19548,0.31621,-0.92372,-0.77948,-1.0342,3.2105,29.656,-21.285,0,0,0,6.6991,6.7897,6.814,6.8648,-23.811,-9.0471,-29.046,167.67,104.36,433.74
1.02,-0.63075,-1.3133,3.573,-0.82676,0.015602,-0.045827,0.56047,10.84,0.49161,0.10198,-0.78716,-0.71626,-0.97863,2.9806,29.572,-21.553,0,0,0,6.6966,6.7918,6.8105,6.866,-22.168,-7.8531,-24.573,160.91,134.12,460.87
1.03,-0.52221,-1.3069,3.5729,-0.82885,0.016906,-0.040856,0.55773,10.868,0.78696,-0.1147,-0.63849,-0.6575,-0.92347,2.7669,29.5,-21.775,0,0,0,6.694,6.7937,6.8072,6.8675,-20.592,-6.3719,-19.829,154.46,161.72,487.72
1.04,-0.41339,-1.2976,3.5707,-0.83046,0.018358,-0.036115,0.55561,10.895,1.0817,-0.33337,-0.47818,-0.60324,-0.86862,2.5686,29.445,-21.949,0,0,0,6.6917,6.7957,6.8042,6.8692,-19.079,-4.6274,-14.82,148.15,186.69,513.96
1.05,-0.30432,-1.2853,3.5663,-0.83157,0.01999,-0.031561,0.55416,10.92,1.3759,-0.55351,-0.30689,-0.55358,-0.81405,2.3851,29.409,-22.071,0,0,0,6.6897,6.7977,6.8013,6.871,-17.629,-2.6486,-9.5533,141.84,208.51,539.27
1.06,-0.19501,-1.27,3.5596,-0.83217,0.021839,-0.027143,0.55343,10.943,1.6699,-0.77461,-0.12548,-0.50878,-0.75989,2.2158,29.393,-22.139,0,0,0,6.6883,6.7998,6.7986,6.8727,-16.242,-0.46947,-4.0393,135.37,226.68,563.29
1.07,-0.085471,-1.2519,3.5508,-0.83222,0.023947,-0.022809,0.55346,10.964,1.9639,-0.9961,0.065068,-0.46918,-0.70636,2.06,29.4,-22.151,0,0,0,6.6876,6.802,6.7959,6.8742,-14.922,1.8711,1.7071,128.6,240.7,585.71
1.08,0.02427,-1.2308,3.5397,-0.8317,0.026357,-0.018503,0.55428,10.984,2.258,-1.2174,0.26356,-0.43531,-0.65382,1.9171,29.431,-22.104,0,0,0,6.6879,6.8044,6.7932,6.8756,-13.672,4.3289,7.6684,121.36,250.07,606.18
1.09,0.1342,-1.2067,3.5264,-0.83059,0.029112,-0.014164,0.55594,11.002,2.5525,-1.438,0.46863,-0.40781,-0.60273,1.7864,29.487,-21.997,0,0,0,6.6894,6.807,6.7905,6.8766,-12.497,6.8552,13.823,113.51,254.29,624.38
1.1,0.24432,-1.1797,3.5109,-0.82886,0.032255,-0.0097297,0.55844,11.02,2.8478,-1.6572,0.67876,-0.38746,-0.55365,1.6669,29.568,-21.827,0,0,0,6.6921,6.81,6.7878,6.8772,-11.404,9.3958,20.147,104.89,252.85,639.97
1.11,0.35459,-1.1497,3.4933,-0.82648,0.035826,-0.0051312,0.5618,11.036,3.144,-1.8743,0.89222,-0.37517,-0.50719,1.558,29.674,-21.594,0,0,0,6.6964,6.8134,6.7851,6.8775,-10.402,11.892,26.613,95.351,245.27,652.62
1.12,0.46503,-1.1168,3.4735,-0.82344,0.039859,-0.00029905,0.56601,11.051,3.4414,-2.0888,1.1071,-0.37196,-0.46404,1.4585,29.805,-21.295,0,0,0,6.7023,6.8173,6.7825,6.8774,-9.5007,14.279,33.189,84.739,231.03,661.99
1.13,0.57561,-1.0809,3.4515,-0.81969,0.04438,0.004839,0.57106,11.065,3.7402,-2.3,1.3214,-0.37893,-0.42486,1.3676,29.959,-20.929,0,0,0,6.7098,6.8217,6.7801,6.877,-8.7114,16.488,39.841,72.902,209.63,667.76
1.14,0.68633,-1.042,3.4275,-0.81523,0.049405,0.010356,0.57693,11.078,4.0406,-2.5072,1.5329,-0.39718,-0.39035,1.2839,30.134,-20.498,0,0,0,6.7192,6.8266,6.7781,6.8763,-8.0473,18.446,46.531,59.686,180.58,669.58
1.15,0.79717,-1.0001,3.4014,-0.81003,0.054935,0.016324,0.58358,11.091,4.3429,-2.7097,1.7393,-0.42781,-0.36115,1.2062,30.327,-19.999,0,0,0,6.7303,6.8321,6.7765,6.8754,-7.5228,20.073,53.218,44.94,143.37,667.12
1.16,0.90814,-0.95514,3.3733,-0.80407,0.060959,0.022811,0.59096,11.102,4.6472,-2.9069,1.938,-0.4718,-0.33787,1.1329,30.534,-19.433,0,0,0,6.743,6.838,6.7754,6.8741,-7.1541,21.284,59.858,28.509,97.495,660.06
1.17,1.0192,-0.90714,3.3433,-0.79734,0.067445,0.029884,0.599,11.113,4.9536,-3.0982,2.1266,-0.53001,-0.32105,1.0625,30.751,-18.802,0,0,0,6.7572,6.8444,6.7747,6.8726,-6.9587,21.992,66.403,10.242,42.466,648.05
1.18,1.1304,-0.85606,3.3114,-0.78983,0.074343,0.037598,0.60765,11.124,5.2623,-3.2828,2.3028,-0.60306,-0.31117,0.9931,30.972,-18.106,0,0,0,6.7725,6.8509,6.7742,6.8705,-6.9559,22.102,72.801,-10.002,-22.184,630.78
1.19,1.2417,-0.80189,3.2776,-0.78152,0.081585,0.046001,0.6168,11.133,5.5731,-3.4601,2.4643,-0.69132,-0.30859,0.92268,31.191,-17.347,0,0,0,6.7883,6.8573,6.7738,6.8678,-7.1649,21.518,79.001,-32.063,-95.924,608.25
1.2,1.3531,-0.7446,3.2422,-0.77244,0.08908,0.055127,0.62639,11.142,5.886,-3.6295,2.6094,-0.79483,-0.3135,0.84904,31.4,-16.527,0,0,0,6.8036,6.863,6.7729,6.8643,-7.6016,20.158,84.95,-55.476,-177.22,580.8
1.21,1.4645,-0.68416,3.2051,-0.76259,0.096722,0.064998,0.6363,11.15,6.201,-3.7904,2.7371,-0.91329,-0.32582,0.76985,31.591,-15.649,0,0,0,6.8175,6.8675,6.771,6.8597,-8.2773,17.954,90.601,-79.765,-264.5,548.77
1.22,1.5761,-0.62057,3.1664,-0.75198,0.10439,0.07562,0.64646,11.157,6.5178,-3.9423,2.8471,-1.0462,-0.34533,0.68268,31.756,-14.716,0,0,0,6.8289,6.8699,6.7672,6.8534,-9.1983,14.853,95.911,-104.45,-356.19,512.52
1.23,1.6877,-0.5538,3.1263,-0.74064,0.11196,0.086987,0.65678,11.164,6.836,-4.0846,2.9395,-1.1929,-0.37168,0.58506,31.885,-13.732,0,0,0,6.8367,6.8694,6.7606,6.8448,-10.366,10.82,100.84,-129.05,-450.7,472.4
1.24,1.7993,-0.48385,3.0848,-0.72859,0.11928,0.099079,0.66717,11.169,7.1553,-4.2168,3.0152,-1.3528,-0.40447,0.47455,31.969,-12.7,0,0,0,6.8399,6.8651,6.75,6.833,-11.777,5.835,105.35,-153.1,-546.46,428.75
1.25,1.9111,-0.41069,3.042,-0.71586,0.12622,0.11186,0.67757,11.173,7.4752,-4.3384,3.0755,-1.5254,-0.44326,0.34873,31.999,-11.626,0,0,0,6.8372,6.8558,6.7342,6.8173,-13.425,-0.10771,109.4,-176.11,-641.89,381.92
1.26,2.0228,-0.33434,2.998,-0.70248,0.13262,0.12531,0.68792,11.176,7.7951,-4.4492,3.1221,-1.7103,-0.48762,0.20531,31.964,-10.514,0,0,0,6.8276,6.8405,6.7118,6.7965,-15.295,-6.9965,112.98,-197.6,-735.42,332.27
1.27,2.1346,-0.25479,2.953,-0.68846,0.13836,0.13936,0.69818,11.177,8.1142,-4.5486,3.1572,-1.9077,-0.53716,0.042154,31.856,-9.3684,0,0,0,6.8101,6.8182,6.6817,6.7698,-17.37,-14.804,116.04,-217.1,-825.46,280.15
1.28,2.2463,-0.17206,2.9071,-0.67383,0.1433,0.15397,0.70831,11.177,8.4319,-4.6364,3.1832,-2.118,-0.59152,-0.14269,31.665,-8.1949,0,0,0,6.7837,6.7877,6.6427,6.7361,-19.628,-23.489,118.57,-234.12,-910.44,225.89
1.29,2.3581,-0.086164,2.8603,-0.6586,0.14729,0.1691,0.7183,11.174,8.7472,-4.7124,3.2024,-2.3421,-0.65041,-0.35093,31.383,-6.9988,0,0,0,6.7476,6.7481,6.5935,6.6947,-22.042,-32.991,120.55,-248.2,-988.79,169.86
1.3,2.4698,0.0028721,2.8129,-0.64276,0.15022,0.1847,0.72814,11.17,9.0593,-4.7763,3.2173,-2.5814,-0.71354,-0.58396,31.003,-5.7858,0,0,0,6.701,6.6986,6.5333,6.6446,-24.581,-43.237,121.96,-258.85,-1058.9,112.4
1.31,2.5815,0.095007,2.7649,-0.62629,0.15196,0.20074,0.73781,11.163,9.3669,-4.8281,3.2304,-2.8378,-0.78068,-0.84284,30.516,-4.5615,0,0,0,6.6435,6.6384,6.4616,6.5855,-27.206,-54.137,122.8,-265.59,-1119.3,53.857
1.32,2.6931,0.19019,2.7164,-0.60917,0.15238,0.21717,0.74735,11.153,9.6692,-4.8676,3.2439,-3.1133,-0.85155,-1.1282,29.918,-3.3318,0,0,0,6.5747,6.5672,6.3779,6.517,-29.878,-65.584,123.04,-267.96,-1168.2,-5.4124
1.33,2.8045,0.28837,2.6675,-0.59135,0.15135,0.23396,0.75674,11.14,9.9649,-4.8947,3.2599,-3.4101,-0.92584,-1.4404,29.203,-2.1027,0,0,0,6.4946,6.4849,6.2825,6.4391,-32.549,-77.458,122.69,-265.46,-1204.2,-65.061
1.34,2.9159,0.38947,2.6185,-0.57276,0.14876,0.25108,0.76601,11.124,10.253,-4.9096,3.2803,-3.7304,-1.0031,-1.7791,28.368,-0.88005,0,0,0,6.4035,6.3918,6.1759,6.3523,-35.169,-89.621,121.74,-257.62,-1225.7,-124.74
1.35,3.027,0.4934,2.5694,-0.55332,0.14447,0.26849,0.77516,11.104,10.532,-4.9124,3.3064,-4.0759,-1.0827,-2.1434,27.41,0.3301,0,0,0,6.302,6.2887,6.0596,6.2572,-37.682,-101.92,120.19,-243.96,-1231.1,-184.1
1.36,3.1379,0.60007,2.5203,-0.53293,0.13835,0.28614,0.7842,11.081,10.801,-4.9031,3.3394,-4.4473,-1.1638,-2.5321,26.33,1.5218,0,0,0,6.191,6.1768,5.9356,6.1552,-40.028,-114.18,118.06,-224.02,-1218.9,-242.79
1.37,3.2486,0.70937,2.4714,-0.51147,0.13028,0.30398,0.79311,11.054,11.058,-4.882,3.3797,-4.8435,-1.2452,-2.9432,25.127,2.6893,0,0,0,6.0719,6.0579,5.8067,6.0478,-42.141,-126.24,115.34,-197.78,-1188.6,-300.48
1.38,3.359,0.82119,2.4227,-0.48882,0.12013,0.32193,0.80186,11.022,11.303,-4.8494,3.4272,-5.2618,-1.3253,-3.374,23.806,3.8268,0,0,0,5.9467,5.9346,5.6762,5.9367,-43.964,-137.9,112.05,-165.92,-1141.8,-356.84
1.39,3.469,0.93538,2.3744,-0.46486,0.10782,0.33987,0.81041,10.986,11.534,-4.8056,3.4813,-5.6966,-1.4025,-3.8213,22.371,4.9285,0,0,0,5.8179,5.8099,5.5481,5.8243,-45.444,-149.02,108.21,-129.17,-1079.9,-411.55
1.4,3.5787,1.0518,2.3266,-0.43948,0.093269,0.35765,0.81869,10.946,11.75,-4.751,3.5408,-6.1393,-1.4749,-4.2816,20.828,5.9892,0,0,0,5.688,5.6874,5.427,5.7129,-46.534,-159.45,103.83,-88.262,-1004.7,-464.29
1.41,3.6879,1.1703,2.2794,-0.41257,0.076458,0.37508,0.82659,10.9,11.95,-4.686,3.6037,-6.5776,-1.5403,-4.7506,19.185,7.0034,0,0,0,5.5602,5.5708,5.318,5.6051,-47.197,-169.08,98.931,-43.922,-917.74,-514.75
1.42,3.7967,1.2908,2.2329,-0.38408,0.057432,0.39194,0.83401,10.85,12.133,-4.6111,3.6678,-6.9956,-1.5963,-5.224,17.45,7.9662,0,0,0,5.4376,5.4642,5.2262,5.5035,-47.403,-177.78,93.542,3.1191,-820.52,-562.61
1.43,3.9049,1.4129,2.1872,-0.354,0.036321,0.40794,0.8408,10.796,12.299,-4.5268,3.7302,-7.3738,-1.6407,-5.6971,15.633,8.8727,0,0,0,5.3241,5.3716,5.1562,5.4109,-47.128,-185.46,87.689,52.133,-714.66,-607.53
1.44,4.0126,1.5367,2.1424,-0.3224,0.013352,0.42278,0.84684,10.737,12.446,-4.4338,3.7878,-7.6909,-1.6713,-6.1649,13.744,9.7185,0,0,0,5.2234,5.2965,5.1116,5.3299,-46.357,-192.05,81.402,102.39,-601.76,-649.21
1.45,4.1196,1.6618,2.0986,-0.28941,-0.01114,0.43613,0.852,10.673,12.573,-4.3327,3.8375,-7.9262,-1.6864,-6.6225,11.796,10.499,0,0,0,5.1397,5.242,5.0944,5.2633,-45.079,-197.48,74.717,153.16,-483.38,-687.33
1.46,4.226,1.7881,2.0558,-0.25524,-0.036722,0.4477,0.8562,10.604,12.681,-4.2241,3.877,-8.0621,-1.6853,-7.0648,9.7986,11.212,0,0,0,5.0772,5.2101,5.1048,5.2138,-43.294,-201.7,67.669,203.71,-361.13,-721.56
1.47,4.3317,1.9153,2.0141,-0.22019,-0.062885,0.4572,0.85938,10.531,12.769,-4.1087,3.9044,-8.0873,-1.6683,-7.4867,7.7656,11.852,0,0,0,5.0394,5.2018,5.1412,5.184,-41.008,-204.69,60.299,253.32,-236.59,-751.59
1.48,4.4366,2.0434,1.9736,-0.18457,-0.089077,0.46442,0.86157,10.455,12.837,-3.9873,3.9189,-7.999,-1.6365,-7.8833,5.709,12.417,0,0,0,5.029,5.2168,5.2003,5.1761,-38.233,-206.43,52.652,301.25,-111.34,-777.09
1.49,4.5408,2.172,1.9344,-0.14875,-0.11475,0.46925,0.86285,10.374,12.883,-3.8606,3.9211,-7.8029,-1.5924,-8.2498,3.6412,12.904,0,0,0,5.0472,5.2539,5.278,5.191,-34.991,-206.92,44.774,346.78,13.041,-797.75
1.5,4.6441,2.301,1.8964,-0.11305,-0.13938,0.47162,0.86335,10.29,12.909,-3.7295,3.9124,-7.5128,-1.5389,-8.5817,1.5747,13.312,0,0,0,5.0932,5.3113,5.3699,5.2289,-31.308,-206.18,36.714,389.17,134.96,-813.25
1.51,4.7466,2.4301,1.8598,-0.077749,-0.16255,0.47157,0.86322,10.202,12.915,-3.5947,3.895,-7.1473,-1.4793,-8.8746,-0.47834,13.638,0,0,0,5.165,5.3864,5.4719,5.2884,-27.22,-204.23,28.527,427.69,252.82,-823.26
1.52,4.8481,2.5592,1.8246,-0.043081,-0.1839,0.4692,0.86266,10.112,12.9,-3.457,3.8718,-6.7274,-1.417,-9.1249,-2.5061,13.882,0,0,0,5.2587,5.4761,5.5805,5.367,-22.77,-201.14,20.268,461.63,365.06,-827.47
1.53,4.9488,2.6881,1.7907,-0.0091964,-0.2032,0.46463,0.86183,10.02,12.865,-3.3173,3.8455,-6.2734,-1.3551,-9.329,-4.4975,14.043,0,0,0,5.3697,5.5773,5.6928,5.4613,-18.006,-196.96,11.998,490.24,470.08,-825.56
1.54,5.0485,2.8165,1.7582,0.023819,-0.22027,0.45802,0.86089,9.9259,12.81,-3.1764,3.8187,-5.8032,-1.2959,-9.4841,-6.4419,14.122,0,0,0,5.493,5.6867,5.8064,5.5674,-12.985,-191.77,3.7786,512.8,566.29,-817.21
1.55,5.1473,2.9442,1.7272,0.055937,-0.23503,0.44951,0.85998,9.8305,12.736,-3.0351,3.7936,-5.3309,-1.2414,-9.588,-8.3298,14.119,0,0,0,5.6237,5.8009,5.9191,5.6811,-7.7723,-185.67,-4.3237,528.57,652.12,-802.09
1.56,5.2451,3.0711,1.6975,0.087175,-0.24745,0.43927,0.85919,9.7343,12.644,-2.8943,3.7718,-4.867,-1.1929,-9.6392,-10.153,14.036,0,0,0,5.7572,5.9169,6.0291,5.7984,-2.4387,-178.76,-12.24,536.84,725.97,-779.89
1.57,5.342,3.197,1.6693,0.11758,-0.25753,0.42743,0.85858,9.6379,12.533,-2.7547,3.7542,-4.4183,-1.1513,-9.6367,-11.903,13.875,0,0,0,5.8895,6.0318,6.1349,5.9158,2.9374,-171.19,-19.897,537.04,786.58,-750.43
1.58,5.4379,3.3217,1.6424,0.14722,-0.26529,0.41411,0.85818,9.5417,12.406,-2.617,3.7411,-3.9885,-1.1168,-9.5805,-13.575,13.639,0,0,0,6.0173,6.143,6.2353,6.0301,8.2763,-163.08,-27.225,529.51,834.25,-714.15
1.59,5.5328,3.4451,1.6169,0.17615,-0.27077,0.39942,0.85798,9.4464,12.262,-2.4821,3.7319,-3.5787,-1.0894,-9.4715,-15.163,13.332,0,0,0,6.1381,6.2484,6.3293,6.1389,13.504,-154.55,-34.16,514.86,869.8,-671.75
1.6,5.6268,3.5669,1.5928,0.20443,-0.27402,0.38346,0.85795,9.3525,12.103,-2.3506,3.7257,-3.1885,-1.0687,-9.3111,-16.665,12.958,0,0,0,6.2499,6.3464,6.416,6.2401,18.552,-145.72,-40.642,493.72,894.03,-623.89
1.61,5.7199,3.6871,1.5699,0.2321,-0.27509,0.36635,0.85805,9.2604,11.929,-2.2232,3.7206,-2.8164,-1.054,-9.1013,-18.077,12.521,0,0,0,6.3516,6.4357,6.4948,6.3326,23.359,-136.7,-46.622,466.7,907.75,-571.24
1.62,5.812,3.8055,1.5483,0.25917,-0.27403,0.34821,0.85819,9.1706,11.742,-2.1004,3.7144,-2.4606,-1.0449,-8.8449,-19.398,12.027,0,0,0,6.4424,6.5155,6.5654,6.4154,27.868,-127.6,-52.053,434.4,911.76,-514.47
1.63,5.9033,3.9219,1.5279,0.28563,-0.2709,0.32918,0.85829,9.0836,11.542,-1.9828,3.7046,-2.1196,-1.0403,-8.5451,-20.629,11.482,0,0,0,6.522,6.5851,6.6275,6.4882,32.031,-118.5,-56.9,397.45,906.88,-454.27
1.64,5.9937,4.0363,1.5086,0.31145,-0.2658,0.30941,0.85826,8.9998,11.33,-1.8709,3.6884,-1.7921,-1.0395,-8.2056,-21.768,10.891,0,0,0,6.5906,6.6444,6.6814,6.551,35.804,-109.48,-61.129,356.46,893.9,-391.29
1.65,6.0833,4.1484,1.4904,0.33655,-0.25881,0.28909,0.85801,8.9196,11.107,-1.7651,3.6632,-1.4777,-1.0415,-7.8304,-22.819,10.261,0,0,0,6.6485,6.6934,6.7273,6.6042,39.149,-100.64,-64.718,312.05,873.65,-326.22
1.66,6.1721,4.2584,1.4733,0.36086,-0.25007,0.26846,0.85742,8.8433,10.873,-1.6658,3.6263,-1.1766,-1.0453,-7.4241,-23.782,9.5989,0,0,0,6.6963,6.7325,6.7657,6.6483,42.036,-92.033,-67.649,264.83,846.92,-259.72
1.67,6.2602,4.3659,1.4571,0.38426,-0.23975,0.24773,0.85644,8.7712,10.631,-1.5732,3.5753,-0.88993,-1.0498,-6.9913,-24.661,8.9105,0,0,0,6.7348,6.762,6.7971,6.6841,44.438,-83.722,-69.91,215.41,814.52,-192.47
1.68,6.3476,4.471,1.4418,0.40667,-0.22804,0.22717,0.85499,8.7036,10.381,-1.4876,3.5086,-0.61932,-1.0541,-6.537,-25.458,8.2029,0,0,0,6.765,6.7826,6.8222,6.7127,46.339,-75.759,-71.498,164.42,777.25,-125.15
1.69,6.4343,4.5735,1.4273,0.42798,-0.21515,0.20703,0.85305,8.6406,10.122,-1.4092,3.4249,-0.36699,-1.0569,-6.0663,-26.177,7.4828,0,0,0,6.7876,6.7951,6.8418,6.7351,47.723,-68.19,-72.415,112.46,735.94,-58.414
1.7,6.5204,4.6734,1.4136,0.4481,-0.20133,0.18753,0.85059,8.5823,9.8572,-1.338,3.3239,-0.13538,-1.0571,-5.5843,-26.823,6.7568,0,0,0,6.8038,6.8004,6.8567,6.7523,48.587,-61.051,-72.671,60.148,691.38,7.0543
1.71,6.6059,4.7706,1.4005,0.46696,-0.18683,0.16891,0.84765,8.5289,9.5861,-1.2741,3.2058,0.073083,-1.0537,-5.0963,-27.4,6.0315,0,0,0,6.8144,6.7995,6.8676,6.7656,48.927,-54.371,-72.281,8.1039,644.38,70.584
1.72,6.691,4.8651,1.3881,0.48453,-0.17191,0.15132,0.84427,8.4804,9.3095,-1.2174,3.0715,0.25619,-1.0454,-4.6075,-27.912,5.3133,0,0,0,6.8205,6.7934,6.8754,6.7759,48.752,-48.169,-71.268,-43.06,595.75,131.5
1.73,6.7756,4.9568,1.3762,0.50076,-0.15681,0.13489,0.84051,8.4367,9.028,-1.1678,2.9225,0.41217,-1.0313,-4.1229,-28.365,4.6081,0,0,0,6.8228,6.7832,6.8806,6.7842,48.071,-42.459,-69.662,-92.729,546.29,189.14
1.74,6.8597,5.0456,1.3647,0.51568,-0.14178,0.11971,0.83645,8.3979,8.7423,-1.1251,2.7606,0.53986,-1.0105,-3.6477,-28.763,3.9219,0,0,0,6.8222,6.7698,6.8839,6.7913,46.904,-37.244,-67.498,-140.29,496.81,242.82
1.75,6.9435,5.1316,1.3536,0.52928,-0.127,0.10582,0.83219,8.3637,8.4529,-1.0892,2.588,0.63872,-0.98221,-3.1864,-29.111,3.2599,0,0,0,6.8195,6.7545,6.8859,6.7978,45.274,-32.52,-64.821,-185.12,448.13,291.87
1.76,7.027,5.2147,1.3429,0.54162,-0.11267,0.093181,0.82781,8.3341,8.1603,-1.0598,2.407,0.70894,-0.94585,-2.7436,-29.415,2.627,0,0,0,6.8153,6.7381,6.8869,6.8042,43.213,-28.276,-61.678,-226.61,401.05,335.62
1.77,7.1102,5.2948,1.3324,0.55273,-0.098924,0.081761,0.82342,8.3088,7.8648,-1.0366,2.2199,0.75136,-0.90116,-2.3235,-29.678,2.0277,0,0,0,6.8102,6.7216,6.8873,6.8107,40.755,-24.491,-58.128,-264.15,356.36,373.4
1.78,7.1932,5.372,1.3222,0.56267,-0.085888,0.071474,0.8191,8.2875,7.5668,-1.0192,2.0292,0.76746,-0.84813,-1.9297,-29.906,1.4656,0,0,0,6.8046,6.706,6.8873,6.8174,37.945,-21.138,-54.233,-297.12,314.89,404.53
1.79,7.276,5.4461,1.312,0.5715,-0.073648,0.062217,0.81492,8.2701,7.2668,-1.0071,1.8373,0.75931,-0.78709,-1.5656,-30.102,0.94395,0,0,0,6.7991,6.6918,6.887,6.8244,34.83,-18.18,-50.061,-325.07,277.26,428.55
1.8,7.3586,5.5173,1.302,0.57929,-0.062265,0.053872,0.81095,8.2561,6.9649,-1.0001,1.6464,0.72932,-0.71863,-1.234,-30.271,0.46508,0,0,0,6.7938,6.6795,6.8865,6.8315,31.46,-15.58,-45.685,-348.11,243.43,445.73
1.81,7.4411,5.5854,1.292,0.5861,-0.051775,0.046314,0.80725,8.2453,6.6614,-0.99769,1.4584,0.68012,-0.64347,-0.93709,-30.415,0.030726,0,0,0,6.7891,6.6694,6.8859,6.8385,27.883,-13.299,-41.168,-366.53,213.22,456.51
1.82,7.5235,5.6505,1.282,0.592,-0.042194,0.039416,0.80387,8.2372,6.3567,-0.99937,1.2751,0.61437,-0.56249,-0.67684,-30.538,-0.35803,0,0,0,6.7849,6.6616,6.8853,6.8454,24.144,-11.304,-36.574,-380.57,186.43,461.35
1.83,7.6059,5.7126,1.272,0.59704,-0.033522,0.033055,0.80083,8.2316,6.0507,-1.0047,1.0979,0.53471,-0.47665,-0.45461,-30.642,-0.70069,0,0,0,6.7815,6.6561,6.8845,6.852,20.285,-9.56,-31.96,-390.5,162.88,460.68
1.84,7.6882,5.7715,1.2619,0.6013,-0.025743,0.027111,0.79815,8.228,5.7439,-1.0132,0.928,0.4437,-0.38701,-0.2714,-30.73,-0.99733,0,0,0,6.7788,6.6528,6.8836,6.858,16.347,-8.0361,-27.377,-396.58,142.39,454.95
1.85,7.7705,5.8274,1.2517,0.60481,-0.018834,0.021477,0.79585,8.2261,5.4362,-1.0245,0.76637,0.34372,-0.29463,-0.12782,-30.803,-1.2485,0,0,0,6.7769,6.6516,6.8826,6.8635,12.365,-6.7027,-22.876,-399.07,124.76,444.61
1.86,7.8527,5.8802,1.2414,0.60765,-0.01276,0.016052,0.79394,8.2253,5.1278,-1.038,0.6139,0.23701,-0.20061,-0.024118,-30.864,-1.4553,0,0,0,6.7758,6.6526,6.8814,6.8682,8.3762,-5.5319,-18.499,-398.24,109.82,430.1
1.87,7.935,5.93,1.231,0.60986,-0.007485,0.010745,0.7924,8.2254,4.8189,-1.0535,0.47129,0.12561,-0.10601,0.039785,-30.914,-1.619,0,0,0,6.7755,6.6553,6.8801,6.8722,4.4109,-4.4979,-14.286,-394.34,97.375,411.87
1.88,8.0172,5.9766,1.2203,0.6115,-0.0029644,0.0054787,0.79122,8.226,4.5096,-1.0703,0.33912,0.011369,-0.011871,0.064278,-30.955,-1.7417,0,0,0,6.7759,6.6599,6.8787,6.8753,0.49877,-3.5767,-10.273,-387.64,87.236,390.35
1.89,8.0995,6.0202,1.2096,0.6126,0.00084708,0.00018317,0.79039,8.2266,4.1999,-1.0882,0.21786,-0.10406,0.080851,0.050027,-30.986,-1.8253,0,0,0,6.7771,6.666,6.8771,6.8778,-3.3334,-2.7461,-6.4887,-378.39,79.218,366
1.9,8.1818,6.0606,1.1986,0.61322,0.0039965,-0.0051999,0.78988,8.2269,3.8899,-1.1067,0.10787,-0.21921,0.17127,-0.002043,-31.01,-1.8723,0,0,0,6.7789,6.6735,6.8755,6.8795,-7.0615,-1.9859,-2.9606,-366.87,73.136,339.26
1.91,8.264,6.098,1.1874,0.61341,0.0065316,-0.010719,0.78967,8.2264,3.5797,-1.1255,0.0094004,-0.33278,0.25859,-0.090783,-31.026,-1.8854,0,0,0,6.7814,6.6822,6.8738,6.8807,-10.664,-1.2776,0.28992,-353.32,68.803,310.57
1.92,8.3463,6.1322,1.1761,0.6132,0.0084998,-0.016415,0.78971,8.2249,3.2694,-1.1443,-0.077403,-0.44363,0.34214,-0.21484,-31.035,-1.8675,0,0,0,6.7846,6.692,6.8722,6.8813,-14.122,-0.60464,3.2457,-338.02,66.031,280.38
1.93,8.4285,6.1634,1.1645,0.61264,0.0099478,-0.022317,0.78998,8.222,2.959,-1.1627,-0.1525,-0.55079,0.42135,-0.37269,-31.038,-1.8215,0,0,0,6.7883,6.7027,6.8708,6.8816,-17.419,0.047619,5.894,-321.21,64.634,249.13
1.94,8.5107,6.1914,1.1528,0.61178,0.010921,-0.02845,0.79044,8.2174,2.6487,-1.1806,-0.21596,-0.65343,0.49577,-0.56264,-31.034,-1.7506,0,0,0,6.7925,6.7141,6.8695,6.8816,-20.542,0.69201,8.2263,-303.18,64.426,217.28
