t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.12,4.167,1.7955,0.70969,-0.39883,-0.37607,0.60987,0.57232,-2.3007,11.971,0.18949,0.63643,-1.7376,-1.1113,-29.348,-0.070207,2.9639,0,0,0,6.8568,6.8268,6.7442,6.7775,10.595,-54.242,21.323,32.901,-255.13,-101.17
5.13,4.1426,1.9152,0.71174,-0.39324,-0.37756,0.617,0.56756,-2.5936,11.967,0.22018,0.59325,-1.8221,-1.1587,-29.24,-0.62537,3.1722,0,0,0,6.8531,6.8258,6.7413,6.7775,11.001,-56.791,20.341,48.638,-254.35,-95.347
5.14,4.1152,2.0348,0.7141,-0.38744,-0.3794,0.62412,0.56252,-2.8855,11.958,0.25291,0.55265,-1.9058,-1.2054,-29.127,-1.206,3.3709,0,0,0,6.8499,6.8257,6.7394,6.7786,11.577,-59.323,19.415,66.996,-251.84,-89.951
5.15,4.0849,2.1543,0.7168,-0.38142,-0.38157,0.63121,0.55722,-3.1762,11.943,0.28757,0.51495,-1.9885,-1.2513,-29.008,-1.8117,3.5607,0,0,0,6.8472,6.8263,6.7384,6.7806,12.348,-61.822,18.541,87.575,-247.66,-85.014
5.16,4.0517,2.2737,0.71986,-0.37518,-0.38405,0.63829,0.55165,-3.4656,11.922,0.32409,0.48044,-2.07,-1.2963,-28.88,-2.4422,3.7419,0,0,0,6.845,6.8278,6.7381,6.7834,13.334,-64.271,17.713,109.97,-241.87,-80.569
5.17,4.0156,2.3928,0.72329,-0.36871,-0.38684,0.64535,0.54584,-3.7537,11.894,0.36238,0.44934,-2.1502,-1.3402,-28.741,-3.0969,3.9151,0,0,0,6.8434,6.8299,6.7385,6.7869,14.552,-66.654,16.927,133.79,-234.52,-76.645
5.18,3.9766,2.5115,0.72711,-0.36198,-0.3899,0.65238,0.53977,-4.0404,11.86,0.40237,0.42182,-2.2291,-1.3832,-28.588,-3.775,4.0806,0,0,0,6.8422,6.8326,6.7393,6.7909,16.014,-68.956,16.178,158.62,-225.67,-73.274
5.19,3.9348,2.6299,0.73134,-0.355,-0.39322,0.65937,0.53346,-4.3254,11.818,0.44397,0.39799,-2.3068,-1.4253,-28.419,-4.4757,4.2387,0,0,0,6.8414,6.8357,6.7405,6.7953,17.727,-71.163,15.46,184.08,-215.36,-70.488
5.2,3.8901,2.7479,0.73599,-0.34774,-0.39678,0.66633,0.52692,-4.6087,11.77,0.48712,0.37788,-2.3832,-1.4664,-28.233,-5.1979,4.3899,0,0,0,6.8409,6.8391,6.7418,6.7999,19.696,-73.259,14.767,209.74,-203.66,-68.317
5.21,3.8426,2.8653,0.74109,-0.34021,-0.40055,0.67326,0.52014,-4.89,11.714,0.53174,0.36148,-2.4585,-1.5067,-28.025,-5.9405,4.5341,0,0,0,6.8406,6.8427,6.7431,6.8045,21.921,-75.231,14.092,235.23,-190.61,-66.793
5.22,3.7923,2.9821,0.74663,-0.33239,-0.40451,0.68015,0.51312,-5.1691,11.651,0.57778,0.34868,-2.5329,-1.5463,-27.793,-6.7021,4.6717,0,0,0,6.8404,6.8463,6.7443,6.8089,24.398,-77.067,13.428,260.12,-176.26,-65.946
5.23,3.7392,3.0983,0.75265,-0.32427,-0.40863,0.68699,0.50588,-5.4458,11.58,0.62516,0.33933,-2.6065,-1.5852,-27.536,-7.4813,4.8027,0,0,0,6.84,6.8498,6.7453,6.813,27.12,-78.752,12.77,284.04,-160.68,-65.809
5.24,3.6834,3.2137,0.75914,-0.31584,-0.41291,0.69379,0.4984,-5.7198,11.502,0.67381,0.33321,-2.6793,-1.6237,-27.25,-8.2766,4.9271,0,0,0,6.8396,6.853,6.7459,6.8167,30.074,-80.276,12.11,306.56,-143.91,-66.411
5.25,3.6248,3.3283,0.76613,-0.30709,-0.41732,0.70054,0.4907,-5.9907,11.415,0.72368,0.33004,-2.7515,-1.6617,-26.934,-9.0863,5.0449,0,0,0,6.8387,6.8558,6.7461,6.8198,33.245,-81.627,11.439,327.29,-126.02,-67.785
5.26,3.5636,3.442,0.77362,-0.29802,-0.42183,0.70724,0.48276,-6.2583,11.32,0.77469,0.32947,-2.823,-1.6993,-26.585,-9.9085,5.1559,0,0,0,6.8375,6.858,6.7458,6.8223,36.613,-82.793,10.751,345.84,-107.04,-69.961
5.27,3.4997,3.5547,0.78163,-0.28862,-0.42643,0.71387,0.4746,-6.5223,11.217,0.82677,0.33111,-2.894,-1.7366,-26.201,-10.741,5.2598,0,0,0,6.8357,6.8596,6.7451,6.824,40.154,-83.764,10.037,361.8,-87.037,-72.971
5.28,3.4331,3.6663,0.79016,-0.27888,-0.43111,0.72043,0.46621,-6.7822,11.105,0.87986,0.3345,-2.9641,-1.7735,-25.781,-11.583,5.3565,0,0,0,6.8334,6.8605,6.744,6.8251,43.839,-84.53,9.2891,374.76,-66.064,-76.846
5.29,3.364,3.7767,0.79923,-0.2688,-0.43583,0.72692,0.45759,-7.0378,10.985,0.93387,0.33911,-3.0332,-1.81,-25.324,-12.431,5.4455,0,0,0,6.8304,6.8607,6.7427,6.8254,47.637,-85.082,8.4975,384.33,-44.174,-81.617
5.3,3.2924,3.886,0.80884,-0.25838,-0.4406,0.73331,0.44873,-7.2886,10.856,0.98874,0.34439,-3.1009,-1.8458,-24.828,-13.284,5.5263,0,0,0,6.8266,6.8601,6.7411,6.8251,51.513,-85.411,7.6537,390.11,-21.418,-87.314
5.31,3.2183,3.9938,0.819,-0.24762,-0.4454,0.7396,0.43965,-7.5342,10.719,1.0444,0.34969,-3.1667,-1.8808,-24.293,-14.139,5.5983,0,0,0,6.8222,6.8587,6.7397,6.8243,55.426,-85.508,6.7481,391.73,2.1427,-93.963
5.32,3.1417,4.1003,0.82973,-0.23653,-0.45021,0.74578,0.43033,-7.7743,10.573,1.1007,0.35437,-3.23,-1.9145,-23.72,-14.993,5.661,0,0,0,6.8172,6.8567,6.7384,6.823,59.334,-85.366,5.7715,389.18,26.38,-101.47
5.33,3.0628,4.2053,0.84102,-0.22512,-0.45502,0.75181,0.42079,-8.0085,10.419,1.1576,0.35784,-3.2901,-1.9468,-23.107,-15.845,5.7135,0,0,0,6.8117,6.8542,6.7375,6.8215,63.197,-84.979,4.7163,382.78,51.11,-109.68
5.34,2.9816,4.3087,0.85288,-0.21341,-0.45982,0.75768,0.41103,-8.2363,10.257,1.2149,0.35958,-3.3463,-1.9773,-22.456,-16.692,5.755,0,0,0,6.8058,6.8512,6.7371,6.8198,66.977,-84.343,3.5763,372.82,76.148,-118.4
5.35,2.8981,4.4104,0.86532,-0.20141,-0.4646,0.76338,0.40104,-8.4575,10.085,1.2726,0.35917,-3.3981,-2.0056,-21.768,-17.531,5.7847,0,0,0,6.7999,6.8481,6.7373,6.8183,70.642,-83.455,2.3471,359.61,101.31,-127.47
5.36,2.8125,4.5103,0.87833,-0.18915,-0.46935,0.76888,0.39085,-8.6715,9.906,1.3306,0.35624,-3.4448,-2.0315,-21.043,-18.36,5.8017,0,0,0,6.7939,6.8449,6.7383,6.8169,74.16,-82.317,1.0263,343.46,126.41,-136.71
5.37,2.7247,4.6085,0.89193,-0.17665,-0.47407,0.77415,0.38045,-8.8782,9.7183,1.3886,0.35052,-3.4858,-2.0547,-20.285,-19.177,5.8049,0,0,0,6.7882,6.8419,6.7401,6.8159,77.502,-80.928,-0.38697,324.67,151.26,-145.94
5.38,2.6349,4.7047,0.90611,-0.16395,-0.47874,0.77919,0.36986,-9.0771,9.5225,1.4466,0.34179,-3.5208,-2.075,-19.494,-19.978,5.7936,0,0,0,6.7829,6.8391,6.7427,6.8155,80.645,-79.293,-1.8919,303.54,175.68,-155.01
5.39,2.5432,4.7989,0.92086,-0.15108,-0.48336,0.78396,0.35909,-9.268,9.3188,1.5044,0.32991,-3.5492,-2.0922,-18.673,-20.762,5.7668,0,0,0,6.7782,6.8368,6.7464,6.8156,83.566,-77.416,-3.486,280.39,199.49,-163.72
5.4,2.4496,4.891,0.93619,-0.13807,-0.48792,0.78845,0.34816,-9.4505,9.1073,1.5619,0.31482,-3.5709,-2.1062,-17.824,-21.526,5.7236,0,0,0,6.7741,6.8349,6.7509,6.8164,86.247,-75.306,-5.1647,255.51,222.49,-171.92
5.41,2.3542,4.981,0.9521,-0.12496,-0.49242,0.79265,0.33707,-9.6244,8.8884,1.6188,0.29649,-3.5857,-2.1167,-16.949,-22.267,5.6633,0,0,0,6.7709,6.8337,6.7564,6.8179,88.672,-72.97,-6.922,229.21,244.51,-179.42
5.42,2.2571,5.0688,0.96857,-0.11179,-0.49686,0.79653,0.32584,-9.7894,8.6621,1.6751,0.275,-3.5934,-2.124,-16.051,-22.984,5.5849,0,0,0,6.7685,6.833,6.7626,6.8201,90.828,-70.42,-8.7502,201.81,265.36,-186.05
5.43,2.1585,5.1542,0.9856,-0.098604,-0.50123,0.80009,0.31448,-9.9453,8.4288,1.7305,0.25045,-3.5942,-2.1278,-15.133,-23.675,5.488,0,0,0,6.767,6.833,6.7696,6.823,92.705,-67.667,-10.64,173.59,284.85,-191.64
5.44,2.0583,5.2373,1.0032,-0.08543,-0.50554,0.80332,0.30302,-10.092,8.1887,1.7848,0.22303,-3.5881,-2.1284,-14.198,-24.337,5.372,0,0,0,6.7664,6.8336,6.777,6.8265,94.298,-64.728,-12.579,144.87,302.8,-196.02
5.45,1.9567,5.318,1.0213,-0.072312,-0.50977,0.8062,0.29146,-10.229,7.9421,1.8379,0.19296,-3.5755,-2.1258,-13.248,-24.969,5.2363,0,0,0,6.7666,6.8347,6.7849,6.8304,95.602,-61.617,-14.555,115.96,319.03,-199.01
5.46,1.8537,5.3962,1.0399,-0.059285,-0.51394,0.80873,0.27982,-10.357,7.6894,1.8895,0.16053,-3.5568,-2.1202,-12.287,-25.569,5.0808,0,0,0,6.7676,6.8363,6.7929,6.8347,96.618,-58.354,-16.554,87.152,333.34,-200.44
5.47,1.7495,5.4718,1.0591,-0.046385,-0.51805,0.81091,0.26812,-10.475,7.4308,1.9394,0.12608,-3.5323,-2.1119,-11.317,-26.136,4.9052,0,0,0,6.7691,6.8383,6.8008,6.8393,97.347,-54.957,-18.559,58.759,345.56,-200.14
5.48,1.6442,5.5448,1.0787,-0.033645,-0.5221,0.81275,0.25637,-10.583,7.1668,1.9875,0.089977,-3.5025,-2.1011,-10.341,-26.668,4.7097,0,0,0,6.7712,6.8405,6.8084,6.8438,97.795,-51.45,-20.551,31.084,355.5,-197.93
5.49,1.5379,5.6151,1.0988,-0.021093,-0.52608,0.81423,0.24459,-10.682,6.8976,2.0335,0.052666,-3.468,-2.0882,-9.3618,-27.164,4.4943,0,0,0,6.7735,6.8429,6.8156,6.8483,97.972,-47.855,-22.51,4.433,362.98,-193.64
5.5,1.4306,5.6827,1.1194,-0.0087556,-0.53001,0.81537,0.23277,-10.77,6.6236,2.0773,0.014625,-3.4294,-2.0733,-8.3822,-27.625,4.2597,0,0,0,6.7761,6.8453,6.8221,6.8525,97.888,-44.199,-24.416,-20.889,367.81,-187.1
5.51,1.3225,5.7475,1.1404,0.0033438,-0.53389,0.81617,0.22095,-10.849,6.3452,2.1187,-0.023618,-3.3873,-2.0569,-7.4048,-28.048,4.0063,0,0,0,6.7787,6.8476,6.8278,6.8563,97.559,-40.509,-26.244,-44.62,369.84,-178.17
5.52,1.2137,5.8096,1.1617,0.015186,-0.53771,0.81664,0.20912,-10.919,6.0628,2.1574,-0.061528,-3.342,-2.0394,-6.4318,-28.435,3.7351,0,0,0,6.7811,6.8497,6.8326,6.8597,97.001,-36.811,-27.972,-66.728,369.2,-167.01
5.53,1.1042,5.8688,1.1835,0.026755,-0.54148,0.81679,0.1973,-10.978,5.7767,2.1933,-0.098611,-3.2942,-2.0208,-5.4655,-28.784,3.4472,0,0,0,6.7831,6.8515,6.8365,6.8625,96.23,-33.133,-29.578,-87.263,366.07,-153.84
5.54,0.99416,5.9251,1.2056,0.038038,-0.54521,0.81664,0.1855,-11.028,5.4872,2.2263,-0.13442,-3.244,-2.0016,-4.5079,-29.098,3.144,0,0,0,6.7847,6.8529,6.8396,6.8647,95.261,-29.497,-31.043,-106.27,360.64,-138.88
5.55,0.88367,5.9785,1.228,0.049022,-0.54888,0.81618,0.17372,-11.068,5.1948,2.2561,-0.16855,-3.1918,-1.9816,-3.5609,-29.375,2.8269,0,0,0,6.7857,6.8538,6.8419,6.8663,94.109,-25.927,-32.35,-123.81,353.11,-122.36
5.56,0.77283,6.029,1.2507,0.059699,-0.55249,0.81545,0.16198,-11.099,4.8999,2.2828,-0.20062,-3.1376,-1.9611,-2.6263,-29.616,2.4976,0,0,0,6.7861,6.8542,6.8435,6.8674,92.79,-22.442,-33.485,-139.91,343.66,-104.52
5.57,0.66172,6.0765,1.2737,0.070061,-0.55605,0.81444,0.15028,-11.121,4.6026,2.3061,-0.23029,-3.0815,-1.9401,-1.7056,-29.824,2.1578,0,0,0,6.7858,6.8542,6.8445,6.868,91.316,-19.06,-34.437,-154.64,332.5,-85.572
5.58,0.55044,6.121,1.2968,0.0801,-0.55954,0.81319,0.13864,-11.133,4.3035,2.3259,-0.25724,-3.0235,-1.9184,-0.80041,-29.998,1.8095,0,0,0,6.7849,6.8536,6.8451,6.8681,89.701,-15.797,-35.194,-168.03,319.8,-65.757
5.59,0.43908,6.1626,1.3202,0.089812,-0.56297,0.8117,0.12706,-11.137,4.0028,2.3422,-0.28118,-2.9637,-1.8961,0.087996,-30.14,1.4546,0,0,0,6.7834,6.8526,6.8452,6.8678,87.959,-12.668,-35.75,-180.15,305.78,-45.298
5.6,0.32773,6.2011,1.3436,0.099191,-0.56632,0.80999,0.11557,-11.132,3.7008,2.355,-0.30187,-2.902,-1.8731,0.9584,-30.252,1.0952,0,0,0,6.7814,6.8513,6.845,6.8673,86.103,-9.6852,-36.099,-191.03,290.61,-24.423
5.61,0.21648,6.2366,1.3672,0.10823,-0.5696,0.80808,0.10416,-11.118,3.3978,2.3641,-0.31906,-2.8383,-1.8492,1.8097,-30.334,0.73335,0,0,0,6.7789,6.8496,6.8447,6.8665,84.143,-6.859,-36.237,-200.72,274.49,-3.3615
5.62,0.1054,6.269,1.3909,0.11693,-0.57278,0.806,0.092853,-11.096,3.0942,2.3696,-0.33256,-2.7727,-1.8244,2.6409,-30.39,0.37116,0,0,0,6.776,6.8476,6.8444,6.8656,82.092,-4.198,-36.166,-209.28,257.61,17.66
5.63,-0.0054062,6.2985,1.4146,0.12529,-0.57587,0.80375,0.081662,-11.065,2.7901,2.3716,-0.34223,-2.705,-1.7984,3.4513,-30.419,0.010728,0,0,0,6.7729,6.8455,6.8441,6.8647,79.961,-1.7088,-35.885,-216.76,240.16,38.412
5.64,-0.11587,6.3248,1.4383,0.1333,-0.57884,0.80137,0.070598,-11.027,2.4859,2.3699,-0.34793,-2.6352,-1.7711,4.2399,-30.424,-0.34586,0,0,0,6.7696,6.8433,6.844,6.8639,77.76,0.60396,-35.399,-223.19,222.34,58.668
5.65,-0.22591,6.3482,1.462,0.14096,-0.58171,0.79886,0.059675,-10.98,2.1817,2.3647,-0.3496,-2.5635,-1.7424,5.0063,-30.407,-0.69659,0,0,0,6.7663,6.8411,6.8442,6.8633,75.5,2.7375,-34.714,-228.63,204.34,78.198
5.66,-0.33545,6.3685,1.4856,0.14827,-0.58445,0.79627,0.048904,-10.927,1.8778,2.356,-0.34723,-2.4898,-1.7122,5.7498,-30.37,-1.0395,0,0,0,6.763,6.839,6.8447,6.8628,73.191,4.6908,-33.838,-233.14,186.35,96.776
5.67,-0.44442,6.3857,1.5091,0.15522,-0.58706,0.7936,0.038298,-10.865,1.5744,2.3439,-0.34085,-2.4143,-1.6804,6.47,-30.314,-1.3728,0,0,0,6.76,6.837,6.8456,6.8627,70.841,6.4652,-32.783,-236.75,168.57,114.17
5.68,-0.55274,6.4,1.5325,0.16183,-0.58952,0.79088,0.02787,-10.797,1.2716,2.3285,-0.33058,-2.337,-1.6468,7.1665,-30.241,-1.6946,0,0,0,6.7573,6.8352,6.8469,6.8628,68.459,8.0635,-31.56,-239.51,151.18,130.16
5.69,-0.66034,6.4112,1.5557,0.16808,-0.59184,0.78814,0.017629,-10.722,0.9696,2.31,-0.31658,-2.2583,-1.6114,7.8391,-30.154,-2.0035,0,0,0,6.755,6.8336,6.8486,6.8633,66.053,9.4907,-30.185,-241.48,134.37,144.51
5.7,-0.76716,6.4194,1.5787,0.17397,-0.594,0.78539,0.0075851,-10.64,0.66856,2.2885,-0.29911,-2.1783,-1.5742,8.4875,-30.052,-2.2979,0,0,0,6.7531,6.8322,6.8507,6.8641,63.631,10.754,-28.676,-242.7,118.35,157
5.71,-0.87313,6.4246,1.6014,-0.17952,0.59601,-0.78265,0.0022537,-10.552,0.3686,2.2641,-0.27848,-2.0973,-1.5353,9.1117,-29.939,-2.5766,0,0,0,6.7518,6.8311,6.8531,6.8651,61.201,11.861,-27.051,-243.18,103.24,167.55
5.72,-0.97819,6.4267,1.6239,-0.18471,0.59785,-0.77995,0.011881,-10.458,0.069815,2.2371,-0.255,-2.0158,-1.4947,9.7115,-29.815,-2.8386,0,0,0,6.7511,6.8304,6.8558,6.8664,58.771,12.822,-25.331,-242.85,89.125,176.27
5.73,-1.0823,6.426,1.6462,-0.18955,0.59952,-0.7773,0.021293,-10.358,-0.22768,2.2074,-0.22897,-1.934,-1.4525,10.287,-29.683,-3.0829,0,0,0,6.751,6.8299,6.8587,6.8679,56.347,13.647,-23.532,-241.67,76.065,183.29
5.74,-1.1853,6.4222,1.6681,-0.19405,0.60103,-0.77471,0.030486,-10.253,-0.52382,2.1755,-0.20067,-1.8524,-1.4091,10.839,-29.543,-3.309,0,0,0,6.7515,6.8298,6.8615,6.8695,53.94,14.347,-21.67,-239.58,64.131,188.73
5.75,-1.2873,6.4155,1.6897,-0.19821,0.60237,-0.77221,0.039461,-10.142,-0.81852,2.1413,-0.17035,-1.7715,-1.3646,11.366,-29.396,-3.5162,0,0,0,6.7526,6.83,6.8643,6.8711,51.559,14.933,-19.762,-236.51,53.391,192.69
5.76,-1.3881,6.4058,1.7109,-0.20203,0.60355,-0.7698,0.048219,-10.025,-1.1117,2.1052,-0.13827,-1.6916,-1.3194,11.87,-29.245,-3.7041,0,0,0,6.7543,6.8306,6.8668,6.8726,49.213,15.419,-17.821,-232.42,43.916,195.32
5.77,-1.4878,6.3933,1.7318,-0.20552,0.60456,-0.7675,0.056764,-9.9043,-1.4034,2.0673,-0.10464,-1.6132,-1.2738,12.35,-29.088,-3.8725,0,0,0,6.7565,6.8314,6.869,6.874,46.914,15.816,-15.86,-227.24,35.772,196.72
5.78,-1.5862,6.3778,1.7522,-0.20868,0.6054,-0.76531,0.065103,-9.7785,-1.6935,2.0278,-0.069665,-1.5369,-1.2282,12.808,-28.929,-4.0213,0,0,0,6.7592,6.8324,6.8707,6.8752,44.672,16.139,-13.89,-220.92,29.028,197.02
5.79,-1.6834,6.3594,1.7723,-0.21154,0.60608,-0.76325,0.073245,-9.6482,-1.982,1.9869,-0.033518,-1.4632,-1.1832,13.244,-28.766,-4.1504,0,0,0,6.7624,6.8337,6.8718,6.876,42.5,16.402,-11.923,-213.4,23.754,196.34
5.8,-1.7792,6.3381,1.792,-0.21409,0.60661,-0.76132,0.081199,-9.5137,-2.2688,1.9449,0.0036413,-1.3926,-1.1392,13.659,-28.601,-4.2598,0,0,0,6.766,6.8352,6.8723,6.8765,40.408,16.619,-9.9661,-204.63,20.017,194.8
5.81,-1.8736,6.314,1.8112,-0.21634,0.60697,-0.75951,0.088981,-9.3751,-2.554,1.9018,0.041679,-1.3257,-1.0966,14.053,-28.433,-4.3497,0,0,0,6.77,6.8369,6.8718,6.8765,38.411,16.807,-8.0289,-194.54,17.886,192.52
5.82,-1.9667,6.2871,1.83,-0.21832,0.60718,-0.75785,0.096604,-9.2327,-2.8375,1.8579,0.080484,-1.2631,-1.0561,14.427,-28.265,-4.4204,0,0,0,6.7743,6.8386,6.8705,6.8759,36.522,16.982,-6.1177,-183.08,17.43,189.63
5.83,-2.0583,6.2573,1.8484,-0.22003,0.60723,-0.75632,0.10409,-9.0866,-3.1193,1.8135,0.11997,-1.2053,-1.0183,14.783,-28.094,-4.4722,0,0,0,6.779,6.8405,6.8682,6.8747,34.755,17.162,-4.2381,-170.19,18.717,186.23
5.84,-2.1484,6.2247,1.8663,-0.22149,0.60713,-0.75493,0.11145,-8.9371,-3.3993,1.7686,0.16005,-1.153,-0.98373,15.123,-27.921,-4.5053,0,0,0,6.7839,6.8425,6.8648,6.8729,33.123,17.363,-2.3944,-155.82,21.816,182.46
5.85,-2.237,6.1893,1.8837,-0.22271,0.60687,-0.75366,0.11872,-8.7842,-3.6777,1.7234,0.2007,-1.1069,-0.95303,15.446,-27.746,-4.5202,0,0,0,6.7891,6.8445,6.8602,6.8704,31.643,17.604,-0.58981,-139.91,26.795,178.43
5.86,-2.3241,6.1511,1.9008,-0.22373,0.60646,-0.75253,0.12592,-8.6282,-3.9542,1.6782,0.24188,-1.0676,-0.92685,15.756,-27.569,-4.5173,0,0,0,6.7945,6.8465,6.8544,6.8671,30.33,17.905,1.1737,-122.39,33.723,174.26
5.87,-2.4095,6.1102,1.9173,-0.22455,0.60589,-0.75151,0.13307,-8.4692,-4.229,1.6331,0.28358,-1.036,-0.90586,16.054,-27.388,-4.4969,0,0,0,6.8001,6.8486,6.8474,6.8631,29.201,18.285,2.8954,-103.23,42.668,170.08
5.88,-2.4934,6.0666,1.9334,-0.2252,0.60515,-0.75061,0.14022,-8.3072,-4.502,1.5883,0.32579,-1.0126,-0.89072,16.341,-27.203,-4.4595,0,0,0,6.8059,6.8506,6.839,6.8582,28.272,18.766,4.5757,-82.346,53.699,166.01
5.89,-2.5757,6.0202,1.9491,-0.22571,0.60425,-0.74981,0.14737,-8.1424,-4.7731,1.544,0.36853,-0.99839,-0.88212,16.62,-27.012,-4.4055,0,0,0,6.8119,6.8527,6.8293,6.8526,27.56,19.367,6.2164,-59.715,66.874,162.16
5.9,-2.6563,5.9711,1.9643,-0.22611,0.60317,-0.74911,0.15459,-7.9748,-5.0422,1.5003,0.4118,-0.99407,-0.8807,16.893,-26.815,-4.3353,0,0,0,6.8179,6.8546,6.8184,6.8462,27.082,20.11,7.8196,-35.6,82.092,158.52
5.91,-2.7352,5.9193,1.9791,-0.22643,0.60191,-0.74848,0.16189,-7.8045,-5.3094,1.4573,0.45553,-1.0003,-0.88698,17.162,-26.61,-4.2492,0,0,0,6.8239,6.8565,6.8064,6.8391,26.851,21.015,9.3871,-10.499,99.128,154.98
5.92,-2.8123,5.8649,1.9934,-0.22671,0.60046,-0.74792,0.16932,-7.6316,-5.5744,1.4153,0.49955,-1.0177,-0.90131,17.431,-26.394,-4.1477,0,0,0,6.8297,6.858,6.7935,6.8315,26.874,22.098,10.919,15.084,117.76,151.45
5.93,-2.8878,5.8079,2.0074,-0.22697,0.5988,-0.74741,0.17692,-7.4559,-5.8372,1.3744,0.54364,-1.0465,-0.92388,17.701,-26.167,-4.031,0,0,0,6.8351,6.8592,6.7801,6.8234,27.153,23.374,12.416,40.645,137.75,147.83
5.94,-2.9615,5.7482,2.0209,-0.22726,0.59693,-0.74693,0.18472,-7.2775,-6.0977,1.3348,0.58749,-1.087,-0.95476,17.975,-25.926,-3.8995,0,0,0,6.8401,6.8601,6.7662,6.815,27.685,24.857,13.875,65.681,158.88,144
5.95,-3.0333,5.6859,2.0341,-0.22762,0.59484,-0.74646,0.19276,-7.0964,-6.3557,1.2965,0.63073,-1.1393,-0.99382,18.255,-25.669,-3.7536,0,0,0,6.8445,6.8605,6.7522,6.8064,28.463,26.555,15.295,89.687,180.93,139.86
5.96,-3.1034,5.6211,2.0469,-0.22808,0.59251,-0.74598,0.20108,-6.9124,-6.611,1.2597,0.67295,-1.2031,-1.0408,18.545,-25.394,-3.5937,0,0,0,6.8483,6.8605,6.7382,6.7978,29.474,28.477,16.671,112.16,203.66,135.31
5.97,-3.1716,5.5537,2.0593,-0.22869,0.58992,-0.74546,0.2097,-6.7255,-6.8635,1.2247,0.71369,-1.2784,-1.0953,18.845,-25.099,-3.4203,0,0,0,6.8513,6.86,6.7244,6.7892,30.699,30.63,17.999,132.59,226.84,130.24
5.98,-3.2379,5.4838,2.0714,-0.22948,0.58708,-0.74489,0.21866,-6.5355,-7.1129,1.1914,0.75244,-1.3645,-1.1569,19.159,-24.781,-3.2339,0,0,0,6.8535,6.8592,6.7112,6.781,32.117,33.015,19.274,150.49,250.26,124.55
5.99,-3.3023,5.4115,2.0831,-0.23049,0.58396,-0.74424,0.22798,-6.3422,-7.359,1.16,0.78872,-1.461,-1.2248,19.488,-24.438,-3.0351,0,0,0,6.8548,6.8579,6.6987,6.7732,33.699,35.635,20.488,165.34,273.69,118.14
6,-3.3647,5.3367,2.0946,-0.23178,0.58055,-0.74347,0.23767,-6.1456,-7.6016,1.1307,0.82199,-1.567,-1.2982,19.834,-24.067,-2.8244,0,0,0,6.8553,6.8563,6.6872,6.7661,35.412,38.488,21.634,176.64,296.89,110.91
6.01,-3.4252,5.2594,2.1058,-0.23336,0.57685,-0.74257,0.24775,-5.9455,-7.8403,1.1036,0.85176,-1.6816,-1.3763,20.197,-23.667,-2.6026,0,0,0,6.8549,6.8544,6.677,6.7598,37.218,41.571,22.703,183.88,319.65,102.74
6.02,-3.4836,5.1799,2.1167,-0.23528,0.57284,-0.74149,0.25822,-5.7416,-8.0748,1.0787,0.87757,-1.8036,-1.4582,20.578,-23.235,-2.3706,0,0,0,6.8537,6.8523,6.6681,6.7544,39.075,44.879,23.685,186.58,341.73,93.533
6.03,-3.54,5.098,2.1273,-0.23757,0.56852,-0.74023,0.26909,-5.5339,-8.3049,1.0562,0.899,-1.9317,-1.5427,20.978,-22.769,-2.1293,0,0,0,6.8516,6.8502,6.6609,6.7502,40.933,48.403,24.57,184.2,362.91,83.187
6.04,-3.5943,5.0138,2.1378,-0.24026,0.56388,-0.73874,0.28033,-5.322,-8.5301,1.0361,0.91573,-2.0646,-1.6287,21.397,-22.266,-1.8796,0,0,0,6.8487,6.848,6.6555,6.7473,42.74,52.133,25.345,176.27,382.96,71.598
6.05,-3.6464,4.9274,2.1481,-0.24338,0.5589,-0.737,0.29194,-5.1059,-8.7501,1.0186,0.9275,-2.2005,-1.7152,21.833,-21.726,-1.6228,0,0,0,6.8451,6.8459,6.652,6.7458,44.438,56.057,25.997,162.27,401.65,58.66
6.06,-3.6964,4.8388,2.1582,-0.24694,0.55359,-0.73499,0.3039,-4.8853,-8.9644,1.0037,0.93419,-2.338,-1.8008,22.285,-21.145,-1.3601,0,0,0,6.8409,6.844,6.6504,6.7456,45.964,60.161,26.513,141.99,418.77,44.34
6.07,-3.7441,4.7481,2.1681,-0.25096,0.54795,-0.73267,0.31617,-4.6601,-9.1728,0.99144,0.93581,-2.4755,-1.8848,22.751,-20.522,-1.093,0,0,0,6.8363,6.8424,6.6505,6.7468,47.259,64.427,26.88,116.01,434.1,28.79
6.08,-3.7896,4.6554,2.178,-0.25545,0.54196,-0.73004,0.32872,-4.4303,-9.3747,0.98186,0.9325,-2.6116,-1.9662,23.229,-19.856,-0.82304,0,0,0,6.8316,6.8413,6.6521,6.7491,48.268,68.836,27.086,85.052,447.43,12.192
6.09,-3.8327,4.5606,2.1878,-0.26041,0.53564,-0.72708,0.34152,-4.1955,-9.5698,0.97498,0.92451,-2.7453,-2.0445,23.715,-19.145,-0.55186,0,0,0,6.8269,6.8406,6.6548,6.7524,48.946,73.368,27.121,49.82,458.55,-5.2687
